DBMS_Base,DBMS_Tested,SQL_Query,SQL_File_Name,Result,ERROR_Type,ERROR_Message
postgresql,postgresql,SELECT 'nan'::numeric / '0',numeric.sql,SAME,,"[(Decimal('NaN'),)]"
postgresql,postgresql,SELECT 'nan'::numeric % '0',numeric.sql,SAME,,"[(Decimal('NaN'),)]"
postgresql,postgresql,"SELECT div('nan'::numeric, '0')",numeric.sql,SAME,,"[(Decimal('NaN'),)]"
postgresql,postgresql,"WITH v(x) AS   (VALUES('0'::numeric),('1'),('-1'),('4.2'),('-7.777'),('inf'),('-inf'),('nan')) SELECT x, -x as minusx, abs(x), floor(x), ceil(x), sign(x), numeric_inc(x) as inc FROM v",numeric.sql,SAME,,"[(Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('1')), (Decimal('1'), Decimal('-1'), Decimal('1'), Decimal('1'), Decimal('1'), Decimal('1'), Decimal('2')), (Decimal('-1'), Decimal('1'), Decimal('1'), Decimal('-1'), Decimal('-1'), Decimal('-1'), Decimal('0')), (Decimal('4.2'), Decimal('-4.2'), Decimal('4.2'), Decimal('4'), Decimal('5'), Decimal('1'), Decimal('5.2')), (Decimal('-7.777'), Decimal('7.777'), Decimal('7.777'), Decimal('-8'), Decimal('-7'), Decimal('-1'), Decimal('-6.777')), (Decimal('Infinity'), Decimal('-Infinity'), Decimal('Infinity'), Decimal('Infinity'), Decimal('Infinity'), Decimal('1'), Decimal('Infinity')), (Decimal('-Infinity'), Decimal('Infinity'), Decimal('Infinity'), Decimal('-Infinity'), Decimal('-Infinity'), Decimal('-1'), Decimal('-Infinity')), (Decimal('NaN'), Decimal('NaN'), Decimal('NaN'), Decimal('NaN'), Decimal('NaN'), Decimal('NaN'), Decimal('NaN'))]"
postgresql,postgresql,"WITH v(x) AS   (VALUES('0'::numeric),('1'),('-1'),('4.2'),('-7.777'),('inf'),('-inf'),('nan')) SELECT x, round(x), round(x,1) as round1, trunc(x), trunc(x,1) as trunc1 FROM v",numeric.sql,SAME,,"[(Decimal('0'), Decimal('0'), Decimal('0.0'), Decimal('0'), Decimal('0.0')), (Decimal('1'), Decimal('1'), Decimal('1.0'), Decimal('1'), Decimal('1.0')), (Decimal('-1'), Decimal('-1'), Decimal('-1.0'), Decimal('-1'), Decimal('-1.0')), (Decimal('4.2'), Decimal('4'), Decimal('4.2'), Decimal('4'), Decimal('4.2')), (Decimal('-7.777'), Decimal('-8'), Decimal('-7.8'), Decimal('-7'), Decimal('-7.7')), (Decimal('Infinity'), Decimal('Infinity'), Decimal('Infinity'), Decimal('Infinity'), Decimal('Infinity')), (Decimal('-Infinity'), Decimal('-Infinity'), Decimal('-Infinity'), Decimal('-Infinity'), Decimal('-Infinity')), (Decimal('NaN'), Decimal('NaN'), Decimal('NaN'), Decimal('NaN'), Decimal('NaN'))]"
postgresql,postgresql,"WITH v(x) AS   (VALUES('0'::numeric),('1'),('-1'),('4.2'),('-7.777'),('1e340'),('-1e340'),          ('inf'),('-inf'),('nan'),          ('inf'),('-inf'),('nan')) SELECT substring(x::text, 1, 32) FROM v ORDER BY x",numeric.sql,SAME,,"[('-Infinity',), ('-Infinity',), ('-1000000000000000000000000000000',), ('-7.777',), ('-1',), ('0',), ('1',), ('4.2',), ('10000000000000000000000000000000',), ('Infinity',), ('Infinity',), ('NaN',), ('NaN',)]"
postgresql,postgresql,"WITH v(x) AS   (VALUES('0'::numeric),('1'),('4.2'),('inf'),('nan')) SELECT x, sqrt(x) FROM v",numeric.sql,SAME,,"[(Decimal('0'), Decimal('0E-15')), (Decimal('1'), Decimal('1.000000000000000')), (Decimal('4.2'), Decimal('2.049390153191920')), (Decimal('Infinity'), Decimal('Infinity')), (Decimal('NaN'), Decimal('NaN'))]"
postgresql,postgresql,"WITH v(x) AS   (VALUES('1'::numeric),('4.2'),('inf'),('nan')) SELECT x,   log(x),   log10(x),   ln(x) FROM v",numeric.sql,SAME,,"[(Decimal('1'), Decimal('0E-16'), Decimal('0E-16'), Decimal('0E-16')), (Decimal('4.2'), Decimal('0.6232492903979005'), Decimal('0.6232492903979005'), Decimal('1.4350845252893226')), (Decimal('Infinity'), Decimal('Infinity'), Decimal('Infinity'), Decimal('Infinity')), (Decimal('NaN'), Decimal('NaN'), Decimal('NaN'), Decimal('NaN'))]"
postgresql,postgresql,"WITH v(x) AS   (VALUES('2'::numeric),('4.2'),('inf'),('nan')) SELECT x1, x2,   log(x1, x2) FROM v AS v1(x1), v AS v2(x2)",numeric.sql,SAME,,"[(Decimal('2'), Decimal('2'), Decimal('1.0000000000000000')), (Decimal('2'), Decimal('4.2'), Decimal('2.0703893278913979')), (Decimal('2'), Decimal('Infinity'), Decimal('Infinity')), (Decimal('2'), Decimal('NaN'), Decimal('NaN')), (Decimal('4.2'), Decimal('2'), Decimal('0.4830009440873890')), (Decimal('4.2'), Decimal('4.2'), Decimal('1.0000000000000000')), (Decimal('4.2'), Decimal('Infinity'), Decimal('Infinity')), (Decimal('4.2'), Decimal('NaN'), Decimal('NaN')), (Decimal('Infinity'), Decimal('2'), Decimal('0')), (Decimal('Infinity'), Decimal('4.2'), Decimal('0')), (Decimal('Infinity'), Decimal('Infinity'), Decimal('NaN')), (Decimal('Infinity'), Decimal('NaN'), Decimal('NaN')), (Decimal('NaN'), Decimal('2'), Decimal('NaN')), (Decimal('NaN'), Decimal('4.2'), Decimal('NaN')), (Decimal('NaN'), Decimal('Infinity'), Decimal('NaN')), (Decimal('NaN'), Decimal('NaN'), Decimal('NaN'))]"
postgresql,postgresql,"WITH v(x) AS   (VALUES('0'::numeric),('1'),('2'),('4.2'),('inf'),('nan')) SELECT x1, x2,   power(x1, x2) FROM v AS v1(x1), v AS v2(x2) WHERE x1 != 0 OR x2 >= 0",numeric.sql,SAME,,"[(Decimal('0'), Decimal('0'), Decimal('1.0000000000000000')), (Decimal('0'), Decimal('1'), Decimal('0E-16')), (Decimal('0'), Decimal('2'), Decimal('0E-16')), (Decimal('0'), Decimal('4.2'), Decimal('0E-16')), (Decimal('0'), Decimal('Infinity'), Decimal('0')), (Decimal('0'), Decimal('NaN'), Decimal('NaN')), (Decimal('1'), Decimal('0'), Decimal('1.0000000000000000')), (Decimal('1'), Decimal('1'), Decimal('1.0000000000000000')), (Decimal('1'), Decimal('2'), Decimal('1.0000000000000000')), (Decimal('1'), Decimal('4.2'), Decimal('1.0000000000000000')), (Decimal('1'), Decimal('Infinity'), Decimal('1')), (Decimal('1'), Decimal('NaN'), Decimal('1')), (Decimal('2'), Decimal('0'), Decimal('1.0000000000000000')), (Decimal('2'), Decimal('1'), Decimal('2.0000000000000000')), (Decimal('2'), Decimal('2'), Decimal('4.0000000000000000')), (Decimal('2'), Decimal('4.2'), Decimal('18.379173679952560')), (Decimal('2'), Decimal('Infinity'), Decimal('Infinity')), (Decimal('2'), Decimal('NaN'), Decimal('NaN')), (Decimal('4.2'), Decimal('0'), Decimal('1.0000000000000000')), (Decimal('4.2'), Decimal('1'), Decimal('4.2000000000000000')), (Decimal('4.2'), Decimal('2'), Decimal('17.640000000000000')), (Decimal('4.2'), Decimal('4.2'), Decimal('414.61691860129675')), (Decimal('4.2'), Decimal('Infinity'), Decimal('Infinity')), (Decimal('4.2'), Decimal('NaN'), Decimal('NaN')), (Decimal('Infinity'), Decimal('0'), Decimal('1')), (Decimal('Infinity'), Decimal('1'), Decimal('Infinity')), (Decimal('Infinity'), Decimal('2'), Decimal('Infinity')), (Decimal('Infinity'), Decimal('4.2'), Decimal('Infinity')), (Decimal('Infinity'), Decimal('Infinity'), Decimal('Infinity')), (Decimal('Infinity'), Decimal('NaN'), Decimal('NaN')), (Decimal('NaN'), Decimal('0'), Decimal('1')), (Decimal('NaN'), Decimal('1'), Decimal('NaN')), (Decimal('NaN'), Decimal('2'), Decimal('NaN')), (Decimal('NaN'), Decimal('4.2'), Decimal('NaN')), (Decimal('NaN'), Decimal('Infinity'), Decimal('NaN')), (Decimal('NaN'), Decimal('NaN'), Decimal('NaN'))]"
postgresql,postgresql,"SELECT power('-1'::numeric, 'inf')",numeric.sql,SAME,,"[(Decimal('1'),)]"
postgresql,postgresql,"SELECT power('-2'::numeric, '3')",numeric.sql,SAME,,"[(Decimal('-8.0000000000000000'),)]"
postgresql,postgresql,"SELECT power('-2'::numeric, '-1')",numeric.sql,SAME,,"[(Decimal('-0.5000000000000000'),)]"
postgresql,postgresql,"SELECT power('-2'::numeric, 'inf')",numeric.sql,SAME,,"[(Decimal('Infinity'),)]"
postgresql,postgresql,"SELECT power('-2'::numeric, '-inf')",numeric.sql,SAME,,"[(Decimal('0'),)]"
postgresql,postgresql,"SELECT power('inf'::numeric, '-2')",numeric.sql,SAME,,"[(Decimal('0'),)]"
postgresql,postgresql,"SELECT power('inf'::numeric, '-inf')",numeric.sql,SAME,,"[(Decimal('0'),)]"
postgresql,postgresql,"SELECT power('-inf'::numeric, '2')",numeric.sql,SAME,,"[(Decimal('Infinity'),)]"
postgresql,postgresql,"SELECT power('-inf'::numeric, '3')",numeric.sql,SAME,,"[(Decimal('-Infinity'),)]"
postgresql,postgresql,"SELECT power('-inf'::numeric, '-2')",numeric.sql,SAME,,"[(Decimal('0'),)]"
postgresql,postgresql,"SELECT power('-inf'::numeric, '-3')",numeric.sql,SAME,,"[(Decimal('0'),)]"
postgresql,postgresql,"SELECT power('-inf'::numeric, '0')",numeric.sql,SAME,,"[(Decimal('1'),)]"
postgresql,postgresql,"SELECT power('-inf'::numeric, 'inf')",numeric.sql,SAME,,"[(Decimal('Infinity'),)]"
postgresql,postgresql,"SELECT power('-inf'::numeric, '-inf')",numeric.sql,SAME,,"[(Decimal('0'),)]"
postgresql,postgresql,SELECT AVG(val) FROM num_data,numeric.sql,SAME,,"[(Decimal('-13430913.592242320700'),)]"
postgresql,postgresql,SELECT MAX(val) FROM num_data,numeric.sql,SAME,,"[(Decimal('7799461.4119000000'),)]"
postgresql,postgresql,SELECT MIN(val) FROM num_data,numeric.sql,SAME,,"[(Decimal('-83028485.0000000000'),)]"
postgresql,postgresql,SELECT STDDEV(val) FROM num_data,numeric.sql,SAME,,"[(Decimal('27791203.28758835329805617386'),)]"
postgresql,postgresql,SELECT VARIANCE(val) FROM num_data,numeric.sql,SAME,,"[(Decimal('772350980172061.69659105821915863601'),)]"
postgresql,postgresql,SELECT * FROM fract_only,numeric.sql,SAME,,"[(1, Decimal('0.0000')), (2, Decimal('0.1000')), (4, Decimal('-0.9999')), (5, Decimal('0.9999')), (7, Decimal('0.0000')), (8, Decimal('0.0002')), (9, Decimal('NaN'))]"
postgresql,postgresql,SELECT (-9223372036854775808.4)::int8,numeric.sql,SAME,,"[(-9223372036854775808,)]"
postgresql,postgresql,SELECT 9223372036854775807.4::int8,numeric.sql,SAME,,"[(9223372036854775807,)]"
postgresql,postgresql,SELECT (-2147483648.4)::int4,numeric.sql,SAME,,"[(-2147483648,)]"
postgresql,postgresql,SELECT 2147483647.4::int4,numeric.sql,SAME,,"[(2147483647,)]"
postgresql,postgresql,SELECT (-32768.4)::int2,numeric.sql,SAME,,"[(-32768,)]"
postgresql,postgresql,SELECT 32767.4::int2,numeric.sql,SAME,,"[(32767,)]"
postgresql,postgresql,SELECT 'NaN'::float8::numeric,numeric.sql,SAME,,"[(Decimal('NaN'),)]"
postgresql,postgresql,SELECT 'Infinity'::float8::numeric,numeric.sql,SAME,,"[(Decimal('Infinity'),)]"
postgresql,postgresql,SELECT '-Infinity'::float8::numeric,numeric.sql,SAME,,"[(Decimal('-Infinity'),)]"
postgresql,postgresql,SELECT 'NaN'::numeric::float8,numeric.sql,SAME,,"[(nan,)]"
postgresql,postgresql,SELECT 'Infinity'::numeric::float8,numeric.sql,SAME,,"[(inf,)]"
postgresql,postgresql,SELECT '-Infinity'::numeric::float8,numeric.sql,SAME,,"[(-inf,)]"
postgresql,postgresql,SELECT 'NaN'::float4::numeric,numeric.sql,SAME,,"[(Decimal('NaN'),)]"
postgresql,postgresql,SELECT 'Infinity'::float4::numeric,numeric.sql,SAME,,"[(Decimal('Infinity'),)]"
postgresql,postgresql,SELECT '-Infinity'::float4::numeric,numeric.sql,SAME,,"[(Decimal('-Infinity'),)]"
postgresql,postgresql,SELECT 'NaN'::numeric::float4,numeric.sql,SAME,,"[(nan,)]"
postgresql,postgresql,SELECT 'Infinity'::numeric::float4,numeric.sql,SAME,,"[(inf,)]"
postgresql,postgresql,SELECT '-Infinity'::numeric::float4,numeric.sql,SAME,,"[(-inf,)]"
postgresql,postgresql,SELECT '42'::int2::numeric,numeric.sql,SAME,,"[(Decimal('42'),)]"
postgresql,postgresql,"SELECT a, ceil(a), ceiling(a), floor(a), round(a) FROM ceil_floor_round",numeric.sql,SAME,,"[(Decimal('-5.5'), Decimal('-5'), Decimal('-5'), Decimal('-6'), Decimal('-6')), (Decimal('-5.499999'), Decimal('-5'), Decimal('-5'), Decimal('-6'), Decimal('-5')), (Decimal('9.5'), Decimal('10'), Decimal('10'), Decimal('9'), Decimal('10')), (Decimal('9.4999999'), Decimal('10'), Decimal('10'), Decimal('9'), Decimal('9')), (Decimal('0.0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')), (Decimal('1E-7'), Decimal('1'), Decimal('1'), Decimal('0'), Decimal('0')), (Decimal('-0.000001'), Decimal('0'), Decimal('0'), Decimal('-1'), Decimal('0'))]"
postgresql,postgresql,"SELECT i as pow, 	round((-2.5 * 10 ^ i)::numeric, -i), 	round((-1.5 * 10 ^ i)::numeric, -i), 	round((-0.5 * 10 ^ i)::numeric, -i), 	round((0.5 * 10 ^ i)::numeric, -i), 	round((1.5 * 10 ^ i)::numeric, -i), 	round((2.5 * 10 ^ i)::numeric, -i) FROM generate_series(-5,5) AS t(i)",numeric.sql,SAME,,"[(-5, Decimal('-0.00003'), Decimal('-0.00002'), Decimal('-0.00001'), Decimal('0.00001'), Decimal('0.00002'), Decimal('0.00003')), (-4, Decimal('-0.0003'), Decimal('-0.0002'), Decimal('-0.0001'), Decimal('0.0001'), Decimal('0.0002'), Decimal('0.0003')), (-3, Decimal('-0.003'), Decimal('-0.002'), Decimal('-0.001'), Decimal('0.001'), Decimal('0.002'), Decimal('0.003')), (-2, Decimal('-0.03'), Decimal('-0.02'), Decimal('-0.01'), Decimal('0.01'), Decimal('0.02'), Decimal('0.03')), (-1, Decimal('-0.3'), Decimal('-0.2'), Decimal('-0.1'), Decimal('0.1'), Decimal('0.2'), Decimal('0.3')), (0, Decimal('-3'), Decimal('-2'), Decimal('-1'), Decimal('1'), Decimal('2'), Decimal('3')), (1, Decimal('-30'), Decimal('-20'), Decimal('-10'), Decimal('10'), Decimal('20'), Decimal('30')), (2, Decimal('-300'), Decimal('-200'), Decimal('-100'), Decimal('100'), Decimal('200'), Decimal('300')), (3, Decimal('-3000'), Decimal('-2000'), Decimal('-1000'), Decimal('1000'), Decimal('2000'), Decimal('3000')), (4, Decimal('-30000'), Decimal('-20000'), Decimal('-10000'), Decimal('10000'), Decimal('20000'), Decimal('30000')), (5, Decimal('-300000'), Decimal('-200000'), Decimal('-100000'), Decimal('100000'), Decimal('200000'), Decimal('300000'))]"
postgresql,postgresql,"SELECT     operand_num,     width_bucket(operand_num, 0, 10, 5) AS wb_1,     width_bucket(operand_f8, 0, 10, 5) AS wb_1f,     width_bucket(operand_num, 10, 0, 5) AS wb_2,     width_bucket(operand_f8, 10, 0, 5) AS wb_2f,     width_bucket(operand_num, 2, 8, 4) AS wb_3,     width_bucket(operand_f8, 2, 8, 4) AS wb_3f,     width_bucket(operand_num, 5.0, 5.5, 20) AS wb_4,     width_bucket(operand_f8, 5.0, 5.5, 20) AS wb_4f,     width_bucket(operand_num, -25, 25, 10) AS wb_5,     width_bucket(operand_f8, -25, 25, 10) AS wb_5f     FROM width_bucket_test",numeric.sql,SAME,,[]
postgresql,postgresql,"SELECT width_bucket('Infinity'::numeric, 1, 10, 10),        width_bucket('-Infinity'::numeric, 1, 10, 10)",numeric.sql,SAME,,"[(11, 0)]"
postgresql,postgresql,"SELECT width_bucket('Infinity'::float8, 1, 10, 10),        width_bucket('-Infinity'::float8, 1, 10, 10)",numeric.sql,SAME,,"[(11, 0)]"
postgresql,postgresql,"SELECT x, width_bucket(x::float8, 10, 100, 9) as flt,        width_bucket(x::numeric, 10, 100, 9) as num FROM generate_series(0, 110, 10) x",numeric.sql,SAME,,"[(0, 0, 0), (10, 1, 1), (20, 2, 2), (30, 3, 3), (40, 4, 4), (50, 5, 5), (60, 6, 6), (70, 7, 7), (80, 8, 8), (90, 9, 9), (100, 10, 10), (110, 10, 10)]"
postgresql,postgresql,"SELECT x, width_bucket(x::float8, 100, 10, 9) as flt,        width_bucket(x::numeric, 100, 10, 9) as num FROM generate_series(0, 110, 10) x",numeric.sql,SAME,,"[(0, 10, 10), (10, 10, 10), (20, 9, 9), (30, 8, 8), (40, 7, 7), (50, 6, 6), (60, 5, 5), (70, 4, 4), (80, 3, 3), (90, 2, 2), (100, 1, 1), (110, 0, 0)]"
postgresql,postgresql,"SELECT width_bucket(0, -1e100::numeric, 1, 10)",numeric.sql,SAME,,"[(10,)]"
postgresql,postgresql,"SELECT width_bucket(0, -1e100::float8, 1, 10)",numeric.sql,SAME,,"[(10,)]"
postgresql,postgresql,"SELECT width_bucket(1, 1e100::numeric, 0, 10)",numeric.sql,SAME,,"[(10,)]"
postgresql,postgresql,"SELECT width_bucket(1, 1e100::float8, 0, 10)",numeric.sql,SAME,,"[(10,)]"
postgresql,postgresql,"SELECT oper, low, high, cnt, width_bucket(oper, low, high, cnt) FROM   (SELECT 1.797e+308::float8 AS big, 5e-324::float8 AS tiny) as v,   LATERAL (VALUES     (10.5::float8, -big, big, 1),     (10.5::float8, -big, big, 2),     (10.5::float8, -big, big, 3),     (big / 4, -big / 2, big / 2, 10),     (10.5::float8, big, -big, 1),     (10.5::float8, big, -big, 2),     (10.5::float8, big, -big, 3),     (big / 4, big / 2, -big / 2, 10),     (0, 0, tiny, 4),     (tiny, 0, tiny, 4),     (0, 0, 1, 2147483647),     (1, 1, 0, 2147483647)   ) as sample(oper, low, high, cnt)",numeric.sql,SAME,,"[(10.5, -1.797e+308, 1.797e+308, 1, 1), (10.5, -1.797e+308, 1.797e+308, 2, 2), (10.5, -1.797e+308, 1.797e+308, 3, 2), (4.4925e+307, -8.985e+307, 8.985e+307, 10, 8), (10.5, 1.797e+308, -1.797e+308, 1, 1), (10.5, 1.797e+308, -1.797e+308, 2, 2), (10.5, 1.797e+308, -1.797e+308, 3, 2), (4.4925e+307, 8.985e+307, -8.985e+307, 10, 3), (0.0, 0.0, 5e-324, 4, 1), (5e-324, 0.0, 5e-324, 4, 5), (0.0, 0.0, 1.0, 2147483647, 1), (1.0, 1.0, 0.0, 2147483647, 1)]"
postgresql,postgresql,"SELECT to_char(val, '9G999G999G999G999G999') 	FROM num_data",numeric.sql,SAME,,"[('                     0',), ('                     0',), ('           -34,338,492',), ('                     4',), ('             7,799,461',), ('                16,397',), ('                93,902',), ('           -83,028,485',), ('                74,881',), ('           -24,926,804',)]"
postgresql,postgresql,"SELECT to_char(val, '9G999G999G999G999G999D999G999G999G999G999') 	FROM num_data",numeric.sql,SAME,,"[('                      .000,000,000,000,000',), ('                      .000,000,000,000,000',), ('           -34,338,492.215,397,047,000,000',), ('                     4.310,000,000,000,000',), ('             7,799,461.411,900,000,000,000',), ('                16,397.038,491,000,000,000',), ('                93,901.577,630,260,000,000',), ('           -83,028,485.000,000,000,000,000',), ('                74,881.000,000,000,000,000',), ('           -24,926,804.045,047,420,000,000',)]"
postgresql,postgresql,"SELECT to_char(val, '9999999999999999.999999999999999PR') 	FROM num_data",numeric.sql,SAME,,"[('                 .000000000000000 ',), ('                 .000000000000000 ',), ('        <34338492.215397047000000>',), ('                4.310000000000000 ',), ('          7799461.411900000000000 ',), ('            16397.038491000000000 ',), ('            93901.577630260000000 ',), ('        <83028485.000000000000000>',), ('            74881.000000000000000 ',), ('        <24926804.045047420000000>',)]"
postgresql,postgresql,"SELECT to_char(val, '9999999999999999.999999999999999S') 	FROM num_data",numeric.sql,SAME,,"[('                .000000000000000+',), ('                .000000000000000+',), ('        34338492.215397047000000-',), ('               4.310000000000000+',), ('         7799461.411900000000000+',), ('           16397.038491000000000+',), ('           93901.577630260000000+',), ('        83028485.000000000000000-',), ('           74881.000000000000000+',), ('        24926804.045047420000000-',)]"
postgresql,postgresql,"SELECT to_char(val, 'MI9999999999999999.999999999999999')     FROM num_data",numeric.sql,SAME,,"[('                 .000000000000000',), ('                 .000000000000000',), ('-        34338492.215397047000000',), ('                4.310000000000000',), ('          7799461.411900000000000',), ('            16397.038491000000000',), ('            93901.577630260000000',), ('-        83028485.000000000000000',), ('            74881.000000000000000',), ('-        24926804.045047420000000',)]"
postgresql,postgresql,"SELECT to_char(val, 'FMS9999999999999999.999999999999999')    FROM num_data",numeric.sql,SAME,,"[('+0.',), ('+0.',), ('-34338492.215397047',), ('+4.31',), ('+7799461.4119',), ('+16397.038491',), ('+93901.57763026',), ('-83028485.',), ('+74881.',), ('-24926804.04504742',)]"
postgresql,postgresql,"SELECT to_char(val, 'FM9999999999999999.999999999999999THPR') FROM num_data",numeric.sql,SAME,,"[('0.',), ('0.',), ('<34338492.215397047>',), ('4.31',), ('7799461.4119',), ('16397.038491',), ('93901.57763026',), ('<83028485.>',), ('74881.',), ('<24926804.04504742>',)]"
postgresql,postgresql,"SELECT to_char(val, 'SG9999999999999999.999999999999999th')   FROM num_data",numeric.sql,SAME,,"[('+                .000000000000000',), ('+                .000000000000000',), ('-        34338492.215397047000000',), ('+               4.310000000000000',), ('+         7799461.411900000000000',), ('+           16397.038491000000000',), ('+           93901.577630260000000',), ('-        83028485.000000000000000',), ('+           74881.000000000000000',), ('-        24926804.045047420000000',)]"
postgresql,postgresql,"SELECT to_char(val, '0999999999999999.999999999999999')       FROM num_data",numeric.sql,SAME,,"[(' 0000000000000000.000000000000000',), (' 0000000000000000.000000000000000',), ('-0000000034338492.215397047000000',), (' 0000000000000004.310000000000000',), (' 0000000007799461.411900000000000',), (' 0000000000016397.038491000000000',), (' 0000000000093901.577630260000000',), ('-0000000083028485.000000000000000',), (' 0000000000074881.000000000000000',), ('-0000000024926804.045047420000000',)]"
postgresql,postgresql,"SELECT to_char(val, 'S0999999999999999.999999999999999')      FROM num_data",numeric.sql,SAME,,"[('+0000000000000000.000000000000000',), ('+0000000000000000.000000000000000',), ('-0000000034338492.215397047000000',), ('+0000000000000004.310000000000000',), ('+0000000007799461.411900000000000',), ('+0000000000016397.038491000000000',), ('+0000000000093901.577630260000000',), ('-0000000083028485.000000000000000',), ('+0000000000074881.000000000000000',), ('-0000000024926804.045047420000000',)]"
postgresql,postgresql,"SELECT to_char(val, 'FM0999999999999999.999999999999999')     FROM num_data",numeric.sql,SAME,,"[('0000000000000000.',), ('0000000000000000.',), ('-0000000034338492.215397047',), ('0000000000000004.31',), ('0000000007799461.4119',), ('0000000000016397.038491',), ('0000000000093901.57763026',), ('-0000000083028485.',), ('0000000000074881.',), ('-0000000024926804.04504742',)]"
postgresql,postgresql,"SELECT to_char(val, 'FM9999999999999999.099999999999999') 	FROM num_data",numeric.sql,SAME,,"[('.0',), ('.0',), ('-34338492.215397047',), ('4.31',), ('7799461.4119',), ('16397.038491',), ('93901.57763026',), ('-83028485.0',), ('74881.0',), ('-24926804.04504742',)]"
postgresql,postgresql,"SELECT to_char(val, 'FM9999999999990999.990999999999999') 	FROM num_data",numeric.sql,SAME,,"[('0000.000',), ('0000.000',), ('-34338492.215397047',), ('0004.310',), ('7799461.4119',), ('16397.038491',), ('93901.57763026',), ('-83028485.000',), ('74881.000',), ('-24926804.04504742',)]"
postgresql,postgresql,"SELECT to_char(val, 'FM0999999999999999.999909999999999') 	FROM num_data",numeric.sql,SAME,,"[('0000000000000000.00000',), ('0000000000000000.00000',), ('-0000000034338492.215397047',), ('0000000000000004.31000',), ('0000000007799461.41190',), ('0000000000016397.038491',), ('0000000000093901.57763026',), ('-0000000083028485.00000',), ('0000000000074881.00000',), ('-0000000024926804.04504742',)]"
postgresql,postgresql,"SELECT to_char(val, 'FM9999999990999999.099999999999999') 	FROM num_data",numeric.sql,SAME,,"[('0000000.0',), ('0000000.0',), ('-34338492.215397047',), ('0000004.31',), ('7799461.4119',), ('0016397.038491',), ('0093901.57763026',), ('-83028485.0',), ('0074881.0',), ('-24926804.04504742',)]"
postgresql,postgresql,"SELECT to_char(val, 'L9999999999999999.099999999999999')	FROM num_data",numeric.sql,SAME,,"[('                  .000000000000000',), ('                  .000000000000000',), ('         -34338492.215397047000000',), ('                 4.310000000000000',), ('           7799461.411900000000000',), ('             16397.038491000000000',), ('             93901.577630260000000',), ('         -83028485.000000000000000',), ('             74881.000000000000000',), ('         -24926804.045047420000000',)]"
postgresql,postgresql,"SELECT to_char(val, 'FM9999999999999999.99999999999999')	FROM num_data",numeric.sql,SAME,,"[('0.',), ('0.',), ('-34338492.215397047',), ('4.31',), ('7799461.4119',), ('16397.038491',), ('93901.57763026',), ('-83028485.',), ('74881.',), ('-24926804.04504742',)]"
postgresql,postgresql,"SELECT to_char(val, 'S 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 . 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9') FROM num_data",numeric.sql,SAME,,"[('                                 +. 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0',), ('                                 +. 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0',), ('                 -3 4 3 3 8 4 9 2 . 2 1 5 3 9 7 0 4 7 0 0 0 0 0 0 0 0',), ('                               +4 . 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0',), ('                   +7 7 9 9 4 6 1 . 4 1 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0',), ('                       +1 6 3 9 7 . 0 3 8 4 9 1 0 0 0 0 0 0 0 0 0 0 0',), ('                       +9 3 9 0 1 . 5 7 7 6 3 0 2 6 0 0 0 0 0 0 0 0 0',), ('                 -8 3 0 2 8 4 8 5 . 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0',), ('                       +7 4 8 8 1 . 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0',), ('                 -2 4 9 2 6 8 0 4 . 0 4 5 0 4 7 4 2 0 0 0 0 0 0 0 0 0',)]"
postgresql,postgresql,"SELECT to_char(val, 'FMS 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 . 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9') FROM num_data",numeric.sql,SAME,,"[('                +0 .                 ',), ('                +0 .                 ',), ('         -3 4 3 3 8 4 9 2 . 2 1 5 3 9 7 0 4 7        ',), ('                +4 . 3 1               ',), ('          +7 7 9 9 4 6 1 . 4 1 1 9             ',), ('            +1 6 3 9 7 . 0 3 8 4 9 1           ',), ('            +9 3 9 0 1 . 5 7 7 6 3 0 2 6         ',), ('         -8 3 0 2 8 4 8 5 .                 ',), ('            +7 4 8 8 1 .                 ',), ('         -2 4 9 2 6 8 0 4 . 0 4 5 0 4 7 4 2         ',)]"
